973,981,989,1001,1007,874,966,1013,1003,888,1000,1048,1039,914,1016,1060,1053,944,1030,1064,1061
998,1001,1003,1010,1026,877,941,989,1004,885,978,1035,1058,912,1007,1056,1076,948,1027,1064,1076
969,972,986,1009,1034,873,953,1010,1016,889,992,1049,1050,915,1018,1066,1067,942,1029,1065,1067
1011,1012,1002,1002,1004,865,946,998,1012,867,996,1036,1030,890,1018,1051,1045,923,1028,1057,1053
1115,1171,1215,1252,1304,1169,1190,1202,1215,1107,1108,1107,1109,1046,1011,989,979,991,922,885,863
1088,1154,1197,1186,1166,1176,1225,1252,1273,1104,1106,1104,1099,1035,1000,981,968,976,925,904,889
1126,1182,1209,1209,1207,1183,1221,1239,1254,1118,1095,1083,1073,1060,1010,988,970,1015,955,932,914
1117,1176,1195,1161,1117,1178,1206,1216,1224,1114,1097,1079,1067,1055,1023,1000,984,1007,967,944,926
1194,1119,1036,977,943,1032,920,876,850,1044,928,879,852,1058,975,968,979,1071,1006,999,1008
1161,1230,1291,1321,1298,1259,1270,1254,1241,1200,1215,1207,1205,1144,1168,1161,1155,1096,1119,1116,1115
1263,1220,1216,1200,1175,1355,1456,1510,1544,1420,1543,1612,1662,1453,1568,1643,1701,1461,1542,1592,1633
1143,1179,1239,1287,1322,1300,1418,1463,1472,1277,1372,1408,1415,1238,1300,1329,1339,1186,1178,1176,1167
862,797,743,683,624,816,737,678,627,885,780,700,623,949,900,888,877,1010,1029,1046,1048
1062,1041,1065,1112,1152,1080,1081,1085,1085,1111,1195,1253,1292,1132,1225,1280,1319,1145,1212,1249,1274
1091,1061,1073,1111,1153,1079,1054,1043,1039,1138,1202,1246,1279,1194,1287,1320,1338,1241,1311,1333,1346
1273,1204,1173,1155,1120,1248,1243,1248,1250,1329,1357,1376,1383,1401,1454,1477,1486,1463,1529,1560,1575
1244,1168,1097,1020,946,1180,1184,1192,1202,1264,1292,1321,1345,1337,1383,1415,1439,1399,1456,1497,1528
1226,1363,1475,1544,1597,1355,1384,1392,1399,1272,1276,1279,1287,1195,1183,1178,1178,1126,1083,1064,1053
1222,1346,1420,1453,1485,1395,1487,1529,1569,1292,1321,1336,1352,1200,1185,1183,1191,1120,1083,1077,1084
1198,1294,1366,1409,1449,1401,1480,1521,1561,1313,1338,1346,1361,1223,1222,1206,1200,1148,1131,1131,1140
1213,1311,1380,1415,1432,1410,1500,1548,1584,1343,1405,1428,1448,1255,1264,1275,1284,1166,1115,1090,1070
