422,530,584,567,520,480,475,495,523,409,402,419,448,342,324,333,360,272,243,231,236
434,540,604,621,606,517,527,528,526,437,425,418,412,362,337,323,315,288,236,198,165
452,551,608,635,652,542,571,583,587,461,457,453,445,385,350,328,314,315,239,189,150
464,554,608,627,639,550,578,590,592,465,456,449,440,389,348,319,297,323,249,200,159
469,558,605,612,616,553,585,595,597,472,459,448,433,400,350,314,285,338,269,221,181
487,573,609,594,574,571,604,620,626,493,475,457,439,428,377,342,311,377,363,390,416
498,576,607,594,580,579,617,634,640,502,490,476,459,438,397,364,333,390,396,432,462
518,601,633,621,617,613,637,648,652,536,516,509,505,465,438,460,480,405,387,417,445
534,620,656,655,665,617,614,605,596,546,533,538,547,478,461,477,492,416,391,410,430
535,620,660,659,668,620,618,610,606,548,530,528,536,482,461,466,483,420,393,404,422
541,631,668,668,637,603,590,601,613,536,505,523,545,474,438,463,495,409,367,388,422
562,639,657,646,610,563,545,563,585,501,471,499,536,443,400,428,472,387,327,327,354
573,648,665,647,607,562,554,576,600,497,465,494,533,437,387,410,454,383,312,299,317
573,647,661,642,597,542,518,537,565,479,432,454,491,422,370,389,427,372,299,275,276
595,663,652,613,578,491,443,472,518,433,366,374,400,389,309,300,310,359,274,223,187
603,669,646,605,577,480,424,441,477,426,338,328,338,389,291,263,255,366,271,212,169
648,694,637,589,569,469,402,373,356,430,321,270,232,410,303,244,196,410,312,250,196
665,705,641,592,570,482,401,362,332,444,331,275,230,427,313,254,204,426,327,265,209
666,707,642,590,565,484,401,361,329,447,334,277,229,430,317,257,205,430,331,270,213
657,697,631,577,540,474,385,340,304,439,321,260,211,423,304,241,187,425,323,261,203
660,695,630,576,533,473,383,336,297,439,322,261,211,422,305,244,190,422,323,263,207
665,698,632,577,533,473,384,337,297,438,322,261,208,423,306,243,189,424,324,262,203
664,694,625,571,528,469,378,332,293,433,316,255,203,417,299,238,185,418,317,254,196
665,693,627,572,527,466,376,329,288,430,315,253,201,414,297,235,180,414,313,251,193
656,688,621,568,526,463,372,325,285,427,312,252,202,409,293,233,181,407,306,243,186
659,687,620,567,525,463,375,328,287,425,314,253,202,406,293,233,180,404,304,243,187
644,681,620,576,555,455,370,330,297,421,322,274,233,407,305,255,213,406,316,267,228
626,671,627,588,563,452,375,341,319,416,334,305,285,396,314,286,268,386,313,287,276
551,605,655,702,741,589,671,729,776,577,671,749,813,576,662,725,774,581,641,693,736
559,601,646,693,735,600,697,765,818,596,686,760,818,601,677,729,768,611,664,706,738
556,593,647,706,754,619,714,776,823,619,711,771,816,625,707,753,786,634,690,727,753
560,567,623,695,760,624,720,787,838,642,731,792,838,660,737,787,823,675,732,768,794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
