1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,14,13,12,12,15,15,14,14,16,15,15,14,16,16,16,16,16,16,16,16,102,102,97,94,91,89,84,81,79,87,82,77,74,88,83,83,82,90,86,85,85
15,14,14,13,13,15,15,14,14,16,16,15,15,16,16,16,16,16,16,16,16,102,102,97,94,91,89,84,81,79,87,82,77,74,88,84,83,82,90,86,85,85
15,14,14,13,13,15,15,14,14,16,16,15,15,16,16,16,16,16,16,16,16,102,102,97,94,91,89,84,81,79,88,82,77,74,88,84,83,82,90,86,85,85
15,14,14,13,13,15,15,14,14,16,16,15,15,16,16,16,16,16,16,16,17,102,102,97,94,91,89,84,81,79,88,82,77,74,88,84,83,82,90,86,86,86
15,14,14,13,13,15,15,14,14,16,16,15,15,16,16,16,16,16,16,16,17,102,102,97,94,91,89,84,81,79,88,82,77,74,88,84,83,82,90,86,86,86
15,14,14,13,13,15,15,14,14,16,16,15,15,16,17,16,16,16,16,16,17,102,102,97,94,91,89,84,81,79,88,82,77,74,89,84,83,82,89,86,86,86
15,14,14,13,13,15,15,15,14,16,16,16,15,16,17,16,16,16,16,17,17,102,102,97,94,91,89,84,81,79,88,82,77,74,89,84,83,82,89,86,86,86
15,14,14,14,13,15,15,15,14,16,16,16,15,16,17,16,16,17,16,17,17,102,102,97,94,91,89,84,81,79,88,82,77,74,89,84,83,82,89,86,86,86
15,14,14,14,13,15,15,15,14,16,16,16,15,16,17,16,16,17,16,17,17,-1,-30,-48,-72,-99,28,13,-4,-14,49,26,11,6,55,28,-17,-53,54,32,4,-14
15,14,14,14,13,15,15,15,14,16,16,16,15,16,17,16,16,17,16,17,17,-28,-21,-14,-12,-6,-73,-73,-62,-55,-79,-62,-43,-34,-76,-62,-43,-33,-68,-57,-51,-53
15,14,14,14,13,15,15,15,14,16,16,16,15,16,17,17,16,17,16,17,17,-2,-15,-12,-3,0,20,21,18,12,18,14,8,0,13,8,2,-2,7,11,12,13
15,14,14,14,13,15,15,15,14,16,16,16,15,16,17,17,16,17,17,17,17,-28,-33,-32,-31,-29,-27,-31,-30,-28,-21,-22,-19,-14,-14,-16,-14,-9,-8,-7,-4,-2
15,14,14,14,13,16,15,15,14,16,16,16,15,16,17,17,16,17,17,17,17,-19,-10,-7,-4,-2,7,11,10,8,1,6,3,-2,-6,-1,-2,-7,-15,-10,-7,-7
15,14,14,14,13,16,15,15,14,16,16,16,15,16,17,17,16,17,17,17,17,-19,-12,-9,-9,-8,-9,-4,-2,-2,-12,-9,-10,-10,-14,-12,-12,-10,-14,-15,-16,-16
15,14,14,14,14,16,15,15,14,16,16,16,15,16,17,17,16,17,17,17,17,-14,-14,-12,-11,-9,-9,-9,-9,-10,-9,-10,-10,-9,-11,-11,-10,-9,-12,-10,-9,-9
15,14,14,14,14,16,15,15,14,16,16,16,15,16,17,17,16,17,17,17,17,-16,-11,-9,-9,-9,-12,-7,-6,-4,-12,-10,-10,-12,-12,-11,-11,-12,-13,-12,-13,-14
